label,mean.hurr_sum,sd.hurr_sum,min.hurr_sum,max.hurr_sum,mean.dhw_mean,sd.dhw_mean,min.dhw_mean,max.dhw_mean,mean.dhw_sd,sd.dhw_sd,min.dhw_sd,max.dhw_sd,mean.sst_mean,sd.sst_mean,min.sst_mean,max.sst_mean,mean.sst_sd,sd.sst_sd,min.sst_sd,max.sst_sd,mean.k490_mean,sd.k490_mean,min.k490_mean,max.k490_mean,mean.k490_sd,sd.k490_sd,min.k490_sd,max.k490_sd,mean.prod_mean,sd.prod_mean,min.prod_mean,max.prod_mean,mean.prod_sd,sd.prod_sd,min.prod_sd,max.prod_sd,mean.rain_mean,sd.rain_mean,min.rain_mean,max.rain_mean,mean.rain_sd,sd.rain_sd,min.rain_sd,max.rain_sd,mean.6_depth,sd.6_depth,min.6_depth,max.6_depth,mean.9_reef,sd.9_reef,min.9_reef,max.9_reef,mean.11_het_hab,sd.11_het_hab,min.11_het_hab,max.11_het_hab,mean.11_het_typ,sd.11_het_typ,min.11_het_typ,max.11_het_typ,mean.12_nursery,sd.12_nursery,min.12_nursery,max.12_nursery,mean.14_pop2000,sd.14_pop2000,min.14_pop2000,max.14_pop2000,mean.14_pop2005,sd.14_pop2005,min.14_pop2005,max.14_pop2005,mean.14_pop2010,sd.14_pop2010,min.14_pop2010,max.14_pop2010,mean.14_pop2015,sd.14_pop2015,min.14_pop2015,max.14_pop2015,mean.14_pop2020,sd.14_pop2020,min.14_pop2020,max.14_pop2020,mean.15_margin,sd.15_margin,min.15_margin,max.15_margin,mean.8_fsas,sd.8_fsas,min.8_fsas,max.8_fsas,mean.16_slope,sd.16_slope,min.16_slope,max.16_slope,mean.23_watpol,sd.23_watpol,min.23_watpol,max.23_watpol,mean.18_river,sd.18_river,min.18_river,max.18_river,mean.22_inorpol,sd.22_inorpol,min.22_inorpol,max.22_inorpol,mean.13_conlob,sd.13_conlob,min.13_conlob,max.13_conlob,mean.13_conyel,sd.13_conyel,min.13_conyel,max.13_conyel,mean.7_mpa,sd.7_mpa,min.7_mpa,max.7_mpa, ,ISLAND,FISHING_ZONE,YEAR
2006-ST. CROIX-EAST,0,0,0,0,0.900262907,0.149480457,0.731561644,1.129890411,1.458941264,0.236147629,1.189630009,1.822880823,27.92792384,0.00970136,27.90934247,27.94005479,1.103580086,0.003287989,1.095864715,1.10849285,0.041042829,0.012037349,0.030701733,0.069699999,0.00684176,0.001200175,0.003692786,0.008686314,325.8565078,17.52401096,285.800165,345.7527439,56.57260835,7.970856353,46.63582702,69.94071123,0.389147358,0.020447208,0.364150683,0.437493147,2.077447444,0.163360438,1.842250361,2.215464735,-23.80027862,16.78661937,-101,11,38.80897844,15.14204905,17.881211,73.313972,3.991643454,1.112366909,2,5,10.86908078,3.236854289,4,16,6.676621526,7.145690213,0,25.394113,240554.3812,3009.970789,238180.7543,254524.7304,244653.8791,3016.548931,242166.2314,258720.8461,249725.7542,3023.73719,247107.1779,263891.186,255824.1161,3031.544818,253056.2501,270089.8749,263014.1011,3039.984455,260076.8445,277382.0657,41.59739848,2.957818026,32.387467,45.56673,12.67851015,8.716509291,0,30.387891,2.238219415,6.11773647,0,52.25537,10.75208914,8.204259681,10,100,153.662975,6.393153393,141.895276,164.4115,0.167813404,0.210750944,0,1.279365,0.014687877,0.017275177,1.61E-04,0.075269,0.030119323,0.002175094,0.02661,0.032386,6.470108309,5.940068704,0,20.514258, ,ST. CROIX,EAST,2006
2006-ST. THOMAS-EAST,0,0,0,0,1.079645258,0.030867231,1.008684932,1.152438356,1.796844149,0.050511547,1.679438329,1.914737759,27.80445061,0.028803777,27.73950685,27.85153425,1.141923726,0.00761893,1.127764896,1.17152187,0.03427466,0.002556685,0.03144,0.05526,0.009175189,0.005828953,0.00483486,0.019992331,287.7726353,14.61613505,269.5960847,405.7970861,52.210838,4.475808636,48.62403702,62.89533954,0.442837275,0.051742317,0.349438352,0.488342452,2.004430597,0.265123041,1.508914849,2.172684309,-32.83322686,18.76354163,-97.900002,7,5.206341268,3.759531828,0,11.276875,4.028753994,1.62585403,1,5,11.0543131,6.083836477,1,18,5.945765834,6.878389978,0,27.966946,309707.3171,42523.6873,257445.5023,379470.4653,310976.0776,40402.96669,261711.4048,379648.1108,313531.1654,38532.20576,266956.0765,381379.2156,317395.5951,36888.4435,273234.0291,384669.0141,322607.4108,35451.74969,280610.8366,389540.6229,89.07004128,3.312792991,78.386342,94.446875,16.69900268,5.076814062,8.312405,33.408199,0.93922885,1.505317055,0,16.10205,54.28115016,166.5319641,10,1000,96.84272742,7.278325736,86.557419,112.012524,0.738400013,0.635408701,0.086934,2.385056,0.042561962,0.071066861,0.001014,0.177903,0.015679441,0.014254329,0,0.033239,10.39347069,5.46133764,1.317997,21.915742, ,ST. THOMAS,EAST,2006
2007-PR-EAST,0,0,0,0,0.064904495,0.054915586,0,0.241561644,0.114506104,0.092736756,0,0.388633878,27.87163124,0.017136336,27.80673973,27.90589041,0.984679248,0.01985613,0.949528737,1.023739167,0.063532273,0.023119994,0.029687254,0.106199998,0.009775929,0.004882538,2.83E-04,0.023566854,446.6553348,68.64349574,276.2462514,520.6367518,70.18956278,13.18715217,43.29277477,94.69183925,0.488677027,0.097902283,0.1959863,0.634780813,2.717647203,0.601434321,1.127334998,3.807722283,-22.06257033,12.07833184,-121.900002,6,7.44165805,7.329352993,0,42.734369,3.409005629,0.928259286,1,5,9.281425891,3.663751154,1,15,11.20371271,14.37753825,0,85.1394,3046896.643,529686.7955,926189.4067,3712619.747,3022094.604,524094.9685,933203.7454,3672871.157,3001988.905,519004.2811,942685.0146,3638562.816,2986601.046,514402.2566,954693.2842,3609669.947,2975978.251,510275.7076,969311.9071,3586192.465,78.51565894,10.57483827,55.836939,100.009368,47.89044428,18.50072018,1.551123,87.080723,0.682306135,2.278487545,0,52.98969,141.2007505,251.380532,10,1000,20.05375453,14.83413426,0.521727,60.879446,1.278812324,1.270374551,0.001106,6.47953,0.110025602,0.073565953,7.66E-04,0.390989,0.012945371,0.013273462,0,0.049053,17.2184,9.365001272,0,48.537484, ,PR,EAST,2007
2007-ST. CROIX-EAST,0,0,0,0,0.16520586,0.003151632,0.160794521,0.171561644,0.279488792,0.002079107,0.275350274,0.284891583,27.8989141,0.004492483,27.88989041,27.9110411,0.962237242,0.00383318,0.95368247,0.967280708,0.035378838,0.003284157,0.029696081,0.042522267,0.007070174,0.001017911,0.004762456,0.009558317,314.5541848,22.29464454,275.1600825,343.9104169,64.08018391,3.737318214,57.76871916,75.49296157,0.500428215,0.057347327,0.424479443,0.594397256,2.366565654,0.403644106,1.918448779,3.335845614,-26.81111119,17.27631816,-101,-0.2,39.47587815,16.1363209,18.672559,73.313972,3.743055556,1.109016124,2,5,9.996527778,3.010432805,4,15,4.426381882,6.012845489,0,22.508787,240094.4136,2636.555075,238180.7543,253193.26,244195.8711,2640.050951,242166.2314,257374.6192,249269.6251,2644.091286,247107.1779,262530.0534,255369.7847,2648.689516,253056.2501,268713.6854,262561.4855,2653.863313,260076.8445,275990.6666,41.68274042,3.182813512,32.387467,45.56673,10.58497071,8.379812009,0,30.257032,2.624073542,6.742221432,0,52.25537,10.9375,9.153525054,10,100,155.0093446,6.09616907,141.895276,164.4115,0.116661288,0.180760684,0,1.270942,0.012460865,0.017870205,1.61E-04,0.075269,0.030698417,0.001867085,0.02661,0.032386,7.74086726,5.584730475,0,20.514258, ,ST. CROIX,EAST,2007
2007-ST. THOMAS-EAST,0,0,0,0,0.105709247,0.017471547,0.082493151,0.136082192,0.172891234,0.02819943,0.138550495,0.219919425,27.80373726,0.021017652,27.76843836,27.83980822,0.999497065,0.007968401,0.985421044,1.017941267,0.035991351,0.003667901,0.029784143,0.0568,0.006300338,0.001368058,0.002687004,0.008160685,283.8587065,17.43639984,261.4589996,429.2732468,49.83710466,6.530688439,39.8864142,88.03238875,0.732947716,0.064682595,0.647328751,0.824616409,3.521536177,0.534514045,2.85722108,4.28191918,-32.12529413,18.34252457,-97.900002,7,5.325893409,3.684521644,0,12.371454,4.105882353,1.581780703,1,5,11.35,5.924637325,1,18,6.131216694,6.643271116,0,27.966946,309847.129,41148.93871,257445.5023,379470.4653,311061.2271,39081.50169,261711.4048,379648.1108,313562.9045,37257.26392,266956.0765,381379.2156,317374.9206,35654.00495,273234.0291,384669.0141,322535.08,34252.44806,280610.8366,389540.6229,88.81689039,3.30607964,78.386342,94.446875,16.68944129,4.896172534,8.312405,33.408199,0.935546647,1.489567677,0,16.10205,50.76470588,160.2118912,10,1000,96.78564086,6.997624594,86.557419,112.012524,0.747315621,0.613485706,0.086934,2.385056,0.039410347,0.069021648,0.001014,0.177903,0.014434309,0.014318819,0,0.033239,10.05363117,5.382304418,1.317997,21.915742, ,ST. THOMAS,EAST,2007
2008-PR-EAST,0,0,0,0,0.019517175,0.043949778,0,0.201967213,0.034145308,0.076369177,0,0.342417608,27.47168859,0.02968271,27.39079235,27.5334153,1.206713932,0.013172513,1.177610717,1.244599066,0.059583065,0.017666964,0.030401609,0.092879999,0.01157268,0.006344149,0.001976318,0.027548882,438.577389,53.80252805,296.3815867,510.6395874,65.25889189,15.8838144,33.53823652,98.92093793,0.328837691,0.05227365,0.241516388,0.533183048,1.730585843,0.329187563,1.04478735,2.862714742,-21.56740475,11.96593497,-121.900002,6,7.845631855,7.32782553,0,42.734369,3.441984057,0.912117964,1,5,9.474756422,3.652640471,1,15,11.95319317,14.49226551,0,85.1394,3060534.798,517800.1879,926189.4067,3712619.747,3035666.86,512371.8169,933203.7454,3672871.157,3015502.685,507430.8902,942685.0146,3638562.816,3000063.433,502965.1495,954693.2842,3609669.947,2989395.903,498961.6114,969311.9071,3586192.465,78.11838387,10.5278323,55.836939,100.009368,48.61733124,18.33694164,1.551123,87.080723,0.675966705,2.228058389,0,52.98969,138.9016829,244.4429151,10,1000,19.47540311,14.64674877,0.521727,60.879446,1.320447318,1.256608812,0.001106,6.47953,0.108149747,0.073282995,7.66E-04,0.390989,0.012760245,0.013162309,0,0.049053,17.64032848,9.356509255,0,48.537484, ,PR,EAST,2008
2008-ST. CROIX-EAST,1,0,1,1,0.254517903,0.022998157,0.218032787,0.293852459,0.455432379,0.038496932,0.394088453,0.517797769,27.54487417,0.009750363,27.52393443,27.57221311,1.179731965,0.003157308,1.173002362,1.184007633,0.035311151,0.003784052,0.0292285,0.045081273,0.006180342,8.17E-04,0.00519994,0.009746792,303.8108834,18.2493803,263.2639147,325.3568319,52.16227672,5.374555519,41.95479401,59.01172613,0.443743922,0.021325981,0.388005453,0.483838785,2.104628167,0.112874641,1.845860023,2.319610971,-25.81809218,17.37037344,-101,4,38.58795754,16.16814407,17.881211,73.313972,3.809210526,1.11535075,2,5,10.29605263,3.196199921,4,16,5.128489743,6.593672246,0,25.394113,240510.7353,3236.078773,238180.7543,254524.7304,244613.557,3244.404617,242166.2314,258720.8461,249688.7376,3253.340037,247107.1779,263891.186,255790.3868,3262.8958,253056.2501,270089.8749,262983.6404,3273.086174,260076.8445,277382.0657,41.73614119,3.112288285,32.387467,45.56673,11.27131732,8.666855981,0,30.257032,2.532495197,6.588005381,0,52.25537,10.88815789,8.911037649,10,100,154.4558912,6.387319097,141.895276,164.4115,0.136149227,0.194808096,0,1.270942,0.013786819,0.018282024,1.61E-04,0.075269,0.030483237,0.002034237,0.02661,0.032386,7.351305319,5.683682622,0,20.514258, ,ST. CROIX,EAST,2008
2008-ST. THOMAS-EAST,1,0,1,1,0.121814822,0.029803637,0.068852459,0.144590164,0.221505701,0.053842203,0.125838753,0.262733202,27.36325529,0.031828549,27.2952459,27.41948087,1.234570831,0.010419116,1.218701534,1.261865902,0.036780177,0.00345787,0.032244242,0.056644334,0.00715346,8.88E-04,0.002987525,0.008438798,277.1271527,20.56871832,247.553168,431.6462428,34.80236584,6.184278494,29.89186187,101.9201496,0.522731976,0.035467868,0.460532775,0.631652979,2.548001793,0.207636063,2.116323527,2.777041133,-32.84437691,18.10824599,-97.900002,7,5.250469179,3.708356474,0,12.371454,4.075987842,1.599447603,1,5,11.27051672,6.006328982,1,18,6.272779669,6.705906675,0,27.966946,311598.8122,40680.33996,257462.0608,379470.4653,312710.8706,38655.09349,261728.1397,379648.1108,315120.8332,36870.1302,266972.9896,381379.2156,318850.3979,35303.60862,273251.1223,384669.0141,323936.4406,33936.58272,280628.1119,389540.6229,88.99598941,3.207741248,78.386342,94.446875,16.35294686,4.609558157,8.312405,33.408199,0.932170517,1.50736894,0,16.10205,52.12765957,162.6993209,10,1000,96.29955715,6.57742136,86.557419,110.404471,0.762446213,0.617899983,0.086934,2.385056,0.034779894,0.065261094,0.001014,0.177903,0.01414755,0.014469109,0,0.033239,9.680047432,5.058921262,1.317997,20.307689, ,ST. THOMAS,EAST,2008
2009-PR-EAST,0,0,0,0,0.06570464,0.046815993,0,0.216356164,0.119326226,0.084581047,0,0.390267074,27.52313606,0.037724051,27.41945205,27.608,1.329627181,0.009043717,1.300391821,1.351840298,0.063355041,0.017068275,0.036027327,0.109719999,0.014632512,0.004669812,0.005597589,0.040951336,486.8940088,53.8899283,368.3325017,602.1134244,158.8714663,33.96037185,78.693011,218.8336978,0.374017587,0.060931909,0.19983561,0.495520552,2.000611939,0.418542722,1.113336769,2.927910088,-21.59769091,11.96220544,-121.900002,6,7.86149003,7.331126542,0,42.734369,3.440497336,0.912877415,1,5,9.475133215,3.657419094,1,15,11.97427952,14.50536817,0,85.1394,3059235.884,517876.281,926189.4067,3712619.747,3034373.81,512439.8035,933203.7454,3672871.157,3014214.83,507491.3253,942685.0146,3638562.816,2998780.126,503018.5866,954693.2842,3609669.947,2988116.526,499008.6055,969311.9071,3586192.465,78.16361717,10.50480464,55.836939,100.009368,48.52146914,18.26663321,1.551123,82.102242,0.675468712,2.230585885,0,52.98969,139.0053286,244.7603562,10,1000,19.5148795,14.64565512,0.521727,60.879446,1.31184256,1.246694212,0.001106,6.47953,0.108408623,0.073208438,7.66E-04,0.390989,0.012733018,0.01313479,0,0.044792,17.56455514,9.252374614,0,43.560102, ,PR,EAST,2009
2009-ST. CROIX-EAST,0,0,0,0,0.197373916,0.020114828,0.174849315,0.220876712,0.356102832,0.036249497,0.315589091,0.398489316,27.66022647,0.008838267,27.64339726,27.67526027,1.291501576,0.002900094,1.283711043,1.294908868,0.040543867,0.011017083,0.028710067,0.0658,0.008533314,0.002344382,0.005880309,0.014649845,395.5900273,16.92542346,358.6610803,411.2374161,170.0207481,5.694356405,162.7087589,186.6305948,0.389695344,0.012159069,0.367356152,0.411054792,1.859642131,0.16122072,1.697544505,2.161644846,-24.74674563,16.81061578,-101,11,39.75031427,15.0871636,18.672559,73.313972,3.928994083,1.116767083,2,5,10.59467456,3.129959762,4,16,6.026548757,6.818780563,0,23.255672,240221.3027,2484.079842,238180.7543,253193.26,244319.5178,2485.500583,242166.2314,257374.6192,249390.0753,2487.476323,247107.1779,262530.0534,255487.0846,2490.018716,253056.2501,268713.6854,262675.682,2493.143319,260076.8445,275990.6666,41.62868191,2.954356091,32.387467,45.56673,11.91388427,8.380339844,0,30.257032,2.312703994,6.282872334,0,52.25537,10.79881657,8.453805269,10,100,153.9672124,6.172766569,141.895276,164.4115,0.141717831,0.178317314,0,1.270942,0.013593459,0.017052322,1.61E-04,0.075269,0.030333994,0.002057814,0.02661,0.032386,6.605861115,5.832020225,0,20.514258, ,ST. CROIX,EAST,2009
2009-ST. THOMAS-EAST,0,0,0,0,0.147645654,0.012233858,0.105835616,0.17490411,0.267663941,0.021870038,0.192518517,0.316368133,27.46836025,0.031429292,27.39920548,27.52389041,1.345578152,0.00969669,1.331799654,1.372766187,0.037279685,0.004411092,0.029300001,0.0591,0.013812124,0.003275664,0.00410122,0.027860007,353.4355635,16.09252883,328.446418,442.2533381,179.0605483,6.597712123,133.7835035,183.0854945,0.491294433,0.045834527,0.389712316,0.629452044,2.412194229,0.161971628,1.77993596,2.50239471,-30.42780902,19.18609197,-97.900002,7,6.001756812,4.160507806,0,13.706165,4.146067416,1.556815542,1,5,11.81179775,6.071960597,1,18,7.698004941,8.161438034,0,27.966946,314260.0103,41802.84772,257445.5023,379470.4653,315269.6486,39703.25405,261711.4048,379648.1108,317589.7458,37847.43936,266956.0765,381379.2156,321240.7728,36212.88928,273234.0291,384669.0141,326258.5395,34780.06126,280610.8366,389540.6229,88.47650488,3.527269687,78.386342,94.446875,17.32430173,5.087999741,8.312405,33.408199,1.047197303,1.64015718,0,16.10205,48.93258427,156.7881353,10,1000,96.1390301,7.107170266,86.557419,112.012524,0.882299,0.719445525,0.086934,2.385056,0.055573632,0.102339316,0.001014,0.422229,0.013785576,0.014309305,0,0.033239,9.259745938,5.986199232,0,21.915742, ,ST. THOMAS,EAST,2009
2010-PR-EAST,0,0,0,0,0.769952862,0.33125076,0.335150685,1.516219178,1.264368963,0.524784927,0.544969292,2.431429272,28.12451336,0.049119187,28.02178082,28.23169863,0.970162083,0.016983801,0.945729775,1.02464832,0.066566787,0.018142346,0.034451229,0.10046,0.012358637,0.005832138,0.004171932,0.043128206,475.4207509,39.47479314,379.3704141,528.9517506,90.22485917,26.01609545,65.77364568,184.6171416,0.17153346,0.04456818,0.086876712,0.318726024,1.183573852,0.382273537,0.531451312,2.375616853,-21.66910711,11.94454984,-121.900002,6,7.849511606,7.348133199,0,42.734369,3.4375,0.914399259,1,5,9.466071429,3.66500621,1,15,11.74965872,14.20981694,0,85.1394,3058536.74,519173.7313,926189.4067,3712619.747,3033688.525,513725.2334,933203.7454,3672871.157,3013542.188,508765.8052,942685.0146,3638562.816,2998118.925,504283.1592,954693.2842,3609669.947,2987465.574,500264.2824,969311.9071,3586192.465,78.0891888,10.4831069,55.836939,100.009368,48.59531776,18.28737299,1.551123,82.102242,0.675905491,2.23571132,0,52.98969,139.2142857,245.3989631,10,1000,19.49775006,14.68265894,0.521727,60.879446,1.318309358,1.24688497,0.001106,6.47953,0.108964992,0.073007321,7.66E-04,0.390989,0.012687426,0.01315043,0,0.044792,17.61622338,9.249778274,0,43.560102, ,PR,EAST,2010
2010-ST. CROIX-EAST,0,0,0,0,1.507020358,0.100306841,1.374164384,1.687150685,2.344199178,0.109946831,2.19249762,2.605549962,28.28924153,0.008107292,28.27145205,28.31090411,0.956402146,0.009125773,0.941122943,0.966757966,0.040215883,0.003484283,0.033549667,0.046765467,0.011417163,0.001565159,0.006197533,0.013131311,390.5504494,15.35788576,348.7983369,412.9340032,163.8362654,6.166896399,157.3278192,178.8273474,0.382385404,0.045406096,0.318726016,0.429123271,1.962724725,0.329361973,1.569822054,2.292370475,-26.81111119,17.27631816,-101,-0.2,39.47587815,16.1363209,18.672559,73.313972,3.743055556,1.109016124,2,5,9.996527778,3.010432805,4,15,4.426381882,6.012845489,0,22.508787,240094.4136,2636.555075,238180.7543,253193.26,244195.8711,2640.050951,242166.2314,257374.6192,249269.6251,2644.091286,247107.1779,262530.0534,255369.7847,2648.689516,253056.2501,268713.6854,262561.4855,2653.863313,260076.8445,275990.6666,41.68274042,3.182813512,32.387467,45.56673,10.58497071,8.379812009,0,30.257032,2.624073542,6.742221432,0,52.25537,10.9375,9.153525054,10,100,155.0093446,6.09616907,141.895276,164.4115,0.116661288,0.180760684,0,1.270942,0.012460865,0.017870205,1.61E-04,0.075269,0.030698417,0.001867085,0.02661,0.032386,7.74086726,5.584730475,0,20.514258, ,ST. CROIX,EAST,2010
2010-ST. THOMAS-EAST,0.388268156,0.488038222,0,1,1.026646285,0.093994698,0.887479452,1.157561644,1.64907071,0.150166225,1.424741235,1.856245272,28.08175461,0.033456351,28.01347945,28.14060274,0.975407522,0.00804233,0.962190535,0.995253407,0.04123772,0.002605767,0.035811955,0.058883334,0.009765453,0.002701184,7.07E-04,0.012156549,348.4565635,9.211066998,338.4708351,450.7373348,123.0415947,4.093501242,111.383712,127.6039186,0.433393658,0.026792275,0.379095885,0.456315064,2.05530091,0.211721332,1.564505641,2.160599005,-31.26089386,18.50558946,-97.900002,7,5.374212397,3.599334705,0,12.371454,4.150837989,1.553756403,1,5,11.5698324,5.845286878,1,18,6.414530237,6.450091106,0,27.966946,307883.916,40997.59557,257462.0608,379470.4653,309217.0173,38919.04957,261728.1397,379648.1108,311824.1901,37084.78151,266972.9896,381379.2156,315729.643,35472.27058,273251.1223,384669.0141,320972.4432,34061.97857,280628.1119,389540.6229,88.77739156,3.169073697,78.386342,94.446875,16.41791449,4.441941676,8.312405,33.408199,1.011967318,1.591070664,0,16.10205,48.7150838,156.375338,10,1000,96.60910509,6.400539807,86.557419,110.404471,0.735952017,0.59933135,0.086934,2.385056,0.032044668,0.063230957,0.001014,0.177903,0.013258626,0.014368467,0,0.033239,9.704350212,4.86253198,1.317997,20.307689, ,ST. THOMAS,EAST,2010
2011-PR-EAST,1,0,1,1,0.004525814,0.007760564,0,0.041342466,0.019697934,0.027369288,0,0.100707328,27.62986573,0.057600847,27.51616438,27.77389041,1.205410495,0.012265709,1.179696831,1.226229625,0.058003251,0.016291295,0.03075855,0.095149612,0.010204269,0.003677982,7.07E-04,0.02569226,428.9058182,54.29719347,279.3065796,482.3481623,70.56783706,11.83603779,27.24529712,91.36522683,0.318140825,0.044845783,0.204945201,0.450301353,1.505355744,0.223692455,1.024832397,2.005986453,-21.56740475,11.96593497,-121.900002,6,7.845631855,7.32782553,0,42.734369,3.441984057,0.912117964,1,5,9.474756422,3.652640471,1,15,11.95319317,14.49226551,0,85.1394,3060534.798,517800.1879,926189.4067,3712619.747,3035666.86,512371.8169,933203.7454,3672871.157,3015502.685,507430.8902,942685.0146,3638562.816,3000063.433,502965.1495,954693.2842,3609669.947,2989395.903,498961.6114,969311.9071,3586192.465,78.11838387,10.5278323,55.836939,100.009368,48.61733124,18.33694164,1.551123,87.080723,0.675966705,2.228058389,0,52.98969,138.9016829,244.4429151,10,1000,19.47540311,14.64674877,0.521727,60.879446,1.320447318,1.256608812,0.001106,6.47953,0.108149747,0.073282995,7.66E-04,0.390989,0.012760245,0.013162309,0,0.049053,17.64032848,9.356509255,0,48.537484, ,PR,EAST,2011
2011-ST. CROIX-EAST,0,0,0,0,0.074872907,0.017953072,0.055068493,0.148054795,0.143906446,0.023550994,0.121661159,0.228420995,27.81507753,0.010922789,27.79279452,27.85109589,1.223716559,0.004626277,1.20889807,1.228939764,0.038316964,0.003595212,0.031220067,0.047616714,0.008102265,0.001638217,0.004567683,0.011972076,316.5716326,17.1667373,279.152668,342.784584,33.35853067,2.70184904,27.64562234,38.09580074,0.413596351,0.052412583,0.280397254,0.471589017,2.490816982,0.341999372,1.434695506,2.852991093,-26.81111119,17.27631816,-101,-0.2,39.47587815,16.1363209,18.672559,73.313972,3.743055556,1.109016124,2,5,9.996527778,3.010432805,4,15,4.426381882,6.012845489,0,22.508787,240094.4136,2636.555075,238180.7543,253193.26,244195.8711,2640.050951,242166.2314,257374.6192,249269.6251,2644.091286,247107.1779,262530.0534,255369.7847,2648.689516,253056.2501,268713.6854,262561.4855,2653.863313,260076.8445,275990.6666,41.68274042,3.182813512,32.387467,45.56673,10.58497071,8.379812009,0,30.257032,2.624073542,6.742221432,0,52.25537,10.9375,9.153525054,10,100,155.0093446,6.09616907,141.895276,164.4115,0.116661288,0.180760684,0,1.270942,0.012460865,0.017870205,1.61E-04,0.075269,0.030698417,0.001867085,0.02661,0.032386,7.74086726,5.584730475,0,20.514258, ,ST. CROIX,EAST,2011
2011-ST. THOMAS-EAST,0,0,0,0,0.044529706,3.24E-04,0.04430137,0.046931507,0.079419103,6.75E-04,0.078732173,0.082903414,27.61742087,0.033382478,27.5339726,27.66783562,1.207896911,0.006013489,1.19664158,1.225571788,0.034344647,0.002372031,0.0319599,0.056787499,0.005326803,0.001014049,0.004164593,0.011855404,276.5241648,10.37208046,267.9556694,387.0448354,27.33393251,3.803733656,23.07337395,63.40818729,0.446553186,0.031874019,0.426342459,0.54235615,2.263545309,0.209332291,2.126448103,2.893745853,-32.83322686,18.76354163,-97.900002,7,5.206341268,3.759531828,0,11.276875,4.028753994,1.62585403,1,5,11.0543131,6.083836477,1,18,5.945765834,6.878389978,0,27.966946,309707.3171,42523.6873,257445.5023,379470.4653,310976.0776,40402.96669,261711.4048,379648.1108,313531.1654,38532.20576,266956.0765,381379.2156,317395.5951,36888.4435,273234.0291,384669.0141,322607.4108,35451.74969,280610.8366,389540.6229,89.07004128,3.312792991,78.386342,94.446875,16.69900268,5.076814062,8.312405,33.408199,0.93922885,1.505317055,0,16.10205,54.28115016,166.5319641,10,1000,96.84272742,7.278325736,86.557419,112.012524,0.738400013,0.635408701,0.086934,2.385056,0.042561962,0.071066861,0.001014,0.177903,0.015679441,0.014254329,0,0.033239,10.39347069,5.46133764,1.317997,21.915742, ,ST. THOMAS,EAST,2011
2012-PR-EAST,0,0,0,0,0.265254306,0.102654026,0,0.534562842,0.465169291,0.172699713,0,0.90540762,27.78886367,0.043681702,27.65961749,27.88420765,1.174191418,0.016242632,1.133212784,1.215979233,0.056258604,0.01548108,0.031022222,0.095599999,0.010313449,0.002761859,0.001674314,0.032517471,393.939391,46.63287433,272.8124186,453.4979197,65.57506139,12.38507001,41.47278531,101.0432601,0.201537213,0.024779842,0.130683057,0.238128407,1.128204933,0.159482003,0.760648017,1.471818427,-23.4542283,12.11327262,-121.900002,6,8.147957289,7.523486195,0,42.734369,3.334038055,0.959742015,1,5,8.77167019,3.557640375,1,15,10.59114692,15.43089237,0,85.1394,3005254.083,548780.1721,926189.4067,3712619.747,2980627.662,542830.7819,933203.7454,3672871.157,2960681.766,537415.2336,942685.0146,3638562.816,2945439.249,532521.0877,954693.2842,3609669.947,2934948.98,528135.3163,969311.9071,3586192.465,79.31778887,11.15111519,55.836939,100.009368,45.87715098,18.91920291,1.551123,87.080723,0.731570011,2.41162485,0,52.98969,145.2854123,265.0254514,10,1000,22.32331233,14.42596053,1.519118,60.879446,1.062449855,1.209943141,0.001106,6.47953,0.107074086,0.079191368,7.66E-04,0.390989,0.014573523,0.013497993,0,0.049053,16.0616846,9.503206588,0,48.537484, ,PR,EAST,2012
2012-ST. CROIX-EAST,0,0,0,0,0.228664428,0.036656754,0.176147541,0.320409836,0.386105332,0.060301877,0.301428871,0.545790964,27.85233265,0.008168196,27.83718579,27.86286885,1.109521032,0.004919731,1.097827578,1.11994545,0.034323031,0.002232776,0.029613487,0.038629539,0.006911875,0.001242622,0.003871183,0.008959518,299.0096465,17.23064384,268.0893339,326.4598338,79.11694519,16.59906448,37.55920053,100.2579425,0.325452614,0.011665288,0.271475402,0.352718577,1.781021071,0.105558767,1.492358658,1.971918847,-26.81111119,17.27631816,-101,-0.2,39.47587815,16.1363209,18.672559,73.313972,3.743055556,1.109016124,2,5,9.996527778,3.010432805,4,15,4.426381882,6.012845489,0,22.508787,240094.4136,2636.555075,238180.7543,253193.26,244195.8711,2640.050951,242166.2314,257374.6192,249269.6251,2644.091286,247107.1779,262530.0534,255369.7847,2648.689516,253056.2501,268713.6854,262561.4855,2653.863313,260076.8445,275990.6666,41.68274042,3.182813512,32.387467,45.56673,10.58497071,8.379812009,0,30.257032,2.624073542,6.742221432,0,52.25537,10.9375,9.153525054,10,100,155.0093446,6.09616907,141.895276,164.4115,0.116661288,0.180760684,0,1.270942,0.012460865,0.017870205,1.61E-04,0.075269,0.030698417,0.001867085,0.02661,0.032386,7.74086726,5.584730475,0,20.514258, ,ST. CROIX,EAST,2012
